USGS	04112500	00060	70495	1942	2	179.5
USGS	04112500	00060	70495	1942	3	912.3
USGS	04112500	00060	70495	1942	4	252.5
USGS	04112500	00060	70495	1942	5	99.3
USGS	04112500	00060	70495	1942	6	228.1
USGS	04112500	00060	70495	1942	7	56.6
USGS	04112500	00060	70495	1942	8	54.6
USGS	04112500	00060	70495	1942	9	34.2
USGS	04112500	00060	70495	1942	10	63.9
USGS	04112500	00060	70495	1942	11	202.5
USGS	04112500	00060	70495	1942	12	368.5
USGS	04112500	00060	70495	1943	1	297.0
USGS	04112500	00060	70495	1943	2	683.0
USGS	04112500	00060	70495	1943	3	665.9
USGS	04112500	00060	70495	1943	4	260.0
USGS	04112500	00060	70495	1943	5	1008
USGS	04112500	00060	70495	1943	6	448.8
USGS	04112500	00060	70495	1943	7	100.2
USGS	04112500	00060	70495	1943	8	58.2
USGS	04112500	00060	70495	1943	9	58.5
USGS	04112500	00060	70495	1943	10	59.0
USGS	04112500	00060	70495	1943	11	130.7
USGS	04112500	00060	70495	1943	12	70.4
USGS	04112500	00060	70495	1944	1	58.0
USGS	04112500	00060	70495	1944	2	311.9
USGS	04112500	00060	70495	1944	3	424.9
USGS	04112500	00060	70495	1944	4	466.8
USGS	04112500	00060	70495	1944	5	325.3
USGS	04112500	00060	70495	1944	6	140.9
USGS	04112500	00060	70495	1944	7	38.3
USGS	04112500	00060	70495	1944	8	20.5
USGS	04112500	00060	70495	1944	9	24.3
USGS	04112500	00060	70495	1944	10	31.6
USGS	04112500	00060	70495	1944	11	32.9
USGS	04112500	00060	70495	1944	12	35.0
USGS	04112500	00060	70495	1945	1	31.9
USGS	04112500	00060	70495	1945	2	69.0
USGS	04112500	00060	70495	1945	3	208.2
USGS	04112500	00060	70495	1945	4	243.9
USGS	04112500	00060	70495	1945	5	772.4
USGS	04112500	00060	70495	1945	6	289.0
USGS	04112500	00060	70495	1945	7	84.8
USGS	04112500	00060	70495	1945	8	48.5
USGS	04112500	00060	70495	1945	9	117.7
USGS	04112500	00060	70495	1945	10	344.8
USGS	04112500	00060	70495	1945	11	153.0
USGS	04112500	00060	70495	1945	12	118.0
USGS	04112500	00060	70495	1946	1	343.2
USGS	04112500	00060	70495	1946	2	133.0
USGS	04112500	00060	70495	1946	3	761.7
USGS	04112500	00060	70495	1946	4	119.6
USGS	04112500	00060	70495	1946	5	143.0
USGS	04112500	00060	70495	1946	6	102.0
USGS	04112500	00060	70495	1946	7	32.5
USGS	04112500	00060	70495	1946	8	22.0
USGS	04112500	00060	70495	1946	9	18.4
USGS	04112500	00060	70495	1946	10	29.9
USGS	04112500	00060	70495	1946	11	46.6
USGS	04112500	00060	70495	1946	12	48.1
USGS	04112500	00060	70495	1947	1	123.1
USGS	04112500	00060	70495	1947	2	88.1
USGS	04112500	00060	70495	1947	3	385.9
USGS	04112500	00060	70495	1947	4	1494
USGS	04112500	00060	70495	1947	5	619.5
USGS	04112500	00060	70495	1947	6	411.8
USGS	04112500	00060	70495	1947	7	95.9
USGS	04112500	00060	70495	1947	8	66.6
USGS	04112500	00060	70495	1947	9	189.5
USGS	04112500	00060	70495	1947	10	200.8
USGS	04112500	00060	70495	1947	11	226.0
USGS	04112500	00060	70495	1947	12	302.9
USGS	04112500	00060	70495	1948	1	127.2
USGS	04112500	00060	70495	1948	2	477.0
USGS	04112500	00060	70495	1948	3	1162
USGS	04112500	00060	70495	1948	4	545.8
USGS	04112500	00060	70495	1948	5	959.3
USGS	04112500	00060	70495	1948	6	175.9
USGS	04112500	00060	70495	1948	7	91.1
USGS	04112500	00060	70495	1948	8	45.5
USGS	04112500	00060	70495	1948	9	31.0
USGS	04112500	00060	70495	1948	10	36.7
USGS	04112500	00060	70495	1948	11	69.0
USGS	04112500	00060	70495	1948	12	65.3
USGS	04112500	00060	70495	1949	1	256.0
USGS	04112500	00060	70495	1949	2	664.7
USGS	04112500	00060	70495	1949	3	246.4
USGS	04112500	00060	70495	1949	4	441.5
USGS	04112500	00060	70495	1949	5	150.2
USGS	04112500	00060	70495	1949	6	146.4
USGS	04112500	00060	70495	1949	7	92.9
USGS	04112500	00060	70495	1949	8	42.6
USGS	04112500	00060	70495	1949	9	37.1
USGS	04112500	00060	70495	1949	10	64.1
USGS	04112500	00060	70495	1949	11	58.0
USGS	04112500	00060	70495	1949	12	328.7
USGS	04112500	00060	70495	1950	1	628.1
USGS	04112500	00060	70495	1950	2	395.9
USGS	04112500	00060	70495	1950	3	1030
USGS	04112500	00060	70495	1950	4	1039
USGS	04112500	00060	70495	1950	5	252.5
USGS	04112500	00060	70495	1950	6	196.2
USGS	04112500	00060	70495	1950	7	72.7
USGS	04112500	00060	70495	1950	8	66.5
USGS	04112500	00060	70495	1950	9	144.0
USGS	04112500	00060	70495	1950	10	80.6
USGS	04112500	00060	70495	1950	11	166.9
USGS	04112500	00060	70495	1950	12	361.4
USGS	04112500	00060	70495	1951	1	499.1
USGS	04112500	00060	70495	1951	2	681.4
USGS	04112500	00060	70495	1951	3	477.8
USGS	04112500	00060	70495	1951	4	584.5
USGS	04112500	00060	70495	1951	5	307.9
USGS	04112500	00060	70495	1951	6	103.6
USGS	04112500	00060	70495	1951	7	52.2
USGS	04112500	00060	70495	1951	8	39.1
USGS	04112500	00060	70495	1951	9	37.3
USGS	04112500	00060	70495	1951	10	90.5
USGS	04112500	00060	70495	1951	11	213.0
USGS	04112500	00060	70495	1951	12	217.8
USGS	04112500	00060	70495	1952	1	644.5
USGS	04112500	00060	70495	1952	2	320.4
USGS	04112500	00060	70495	1952	3	576.3
USGS	04112500	00060	70495	1952	4	767.5
USGS	04112500	00060	70495	1952	5	262.7
USGS	04112500	00060	70495	1952	6	105.2
USGS	04112500	00060	70495	1952	7	49.6
USGS	04112500	00060	70495	1952	8	39.3
USGS	04112500	00060	70495	1952	9	36.6
USGS	04112500	00060	70495	1952	10	30.2
USGS	04112500	00060	70495	1952	11	83.9
USGS	04112500	00060	70495	1952	12	114.6
USGS	04112500	00060	70495	1953	1	129.5
USGS	04112500	00060	70495	1953	2	120.2
USGS	04112500	00060	70495	1953	3	371.9
USGS	04112500	00060	70495	1953	4	327.7
USGS	04112500	00060	70495	1953	5	253.7
USGS	04112500	00060	70495	1953	6	154.4
USGS	04112500	00060	70495	1953	7	59.8
USGS	04112500	00060	70495	1953	8	58.1
USGS	04112500	00060	70495	1953	9	29.8
USGS	04112500	00060	70495	1953	10	27.1
USGS	04112500	00060	70495	1953	11	39.7
USGS	04112500	00060	70495	1953	12	48.2
USGS	04112500	00060	70495	1954	1	44.7
USGS	04112500	00060	70495	1954	2	471.4
USGS	04112500	00060	70495	1954	3	536.5
USGS	04112500	00060	70495	1954	4	378.3
USGS	04112500	00060	70495	1954	5	134.7
USGS	04112500	00060	70495	1954	6	421.5
USGS	04112500	00060	70495	1954	7	98.1
USGS	04112500	00060	70495	1954	8	45.2
USGS	04112500	00060	70495	1954	9	31.7
USGS	04112500	00060	70495	1954	10	159.9
USGS	04112500	00060	70495	1954	11	150.3
USGS	04112500	00060	70495	1954	12	183.5
USGS	04112500	00060	70495	1955	1	312.9
USGS	04112500	00060	70495	1955	2	316.1
USGS	04112500	00060	70495	1955	3	571.8
USGS	04112500	00060	70495	1955	4	205.3
USGS	04112500	00060	70495	1955	5	94.6
USGS	04112500	00060	70495	1955	6	82.5
USGS	04112500	00060	70495	1955	7	47.0
USGS	04112500	00060	70495	1955	8	29.2
USGS	04112500	00060	70495	1955	9	19.1
USGS	04112500	00060	70495	1955	10	38.6
USGS	04112500	00060	70495	1955	11	88.9
USGS	04112500	00060	70495	1955	12	69.5
USGS	04112500	00060	70495	1956	1	36.9
USGS	04112500	00060	70495	1956	2	76.3
USGS	04112500	00060	70495	1956	3	823.8
USGS	04112500	00060	70495	1956	4	446.8
USGS	04112500	00060	70495	1956	5	1310
USGS	04112500	00060	70495	1956	6	141.4
USGS	04112500	00060	70495	1956	7	67.3
USGS	04112500	00060	70495	1956	8	118.3
USGS	04112500	00060	70495	1956	9	47.1
USGS	04112500	00060	70495	1956	10	35.2
USGS	04112500	00060	70495	1956	11	47.3
USGS	04112500	00060	70495	1956	12	63.5
USGS	04112500	00060	70495	1957	1	78.4
USGS	04112500	00060	70495	1957	2	188.1
USGS	04112500	00060	70495	1957	3	200.9
USGS	04112500	00060	70495	1957	4	355.0
USGS	04112500	00060	70495	1957	5	482.8
USGS	04112500	00060	70495	1957	6	134.9
USGS	04112500	00060	70495	1957	7	534.0
USGS	04112500	00060	70495	1957	8	60.5
USGS	04112500	00060	70495	1957	9	49.4
USGS	04112500	00060	70495	1957	10	77.4
USGS	04112500	00060	70495	1957	11	155.7
USGS	04112500	00060	70495	1957	12	276.7
USGS	04112500	00060	70495	1958	1	139.5
USGS	04112500	00060	70495	1958	2	149.7
USGS	04112500	00060	70495	1958	3	299.1
USGS	04112500	00060	70495	1958	4	169.9
USGS	04112500	00060	70495	1958	5	78.3
USGS	04112500	00060	70495	1958	6	61.9
USGS	04112500	00060	70495	1958	7	131.0
USGS	04112500	00060	70495	1958	8	51.8
USGS	04112500	00060	70495	1958	9	33.5
USGS	04112500	00060	70495	1958	10	47.0
USGS	04112500	00060	70495	1958	11	59.3
USGS	04112500	00060	70495	1958	12	48.5
USGS	04112500	00060	70495	1959	1	47.3
USGS	04112500	00060	70495	1959	2	116.0
USGS	04112500	00060	70495	1959	3	915.0
USGS	04112500	00060	70495	1959	4	527.2
USGS	04112500	00060	70495	1959	5	201.7
USGS	04112500	00060	70495	1959	6	99.7
USGS	04112500	00060	70495	1959	7	72.4
USGS	04112500	00060	70495	1959	8	128.4
USGS	04112500	00060	70495	1959	9	93.3
USGS	04112500	00060	70495	1959	10	470.9
USGS	04112500	00060	70495	1959	11	420.4
USGS	04112500	00060	70495	1959	12	358.1
USGS	04112500	00060	70495	1960	1	376.6
USGS	04112500	00060	70495	1960	2	349.0
USGS	04112500	00060	70495	1960	3	442.5
USGS	04112500	00060	70495	1960	4	795.0
USGS	04112500	00060	70495	1960	5	293.0
USGS	04112500	00060	70495	1960	6	257.4
USGS	04112500	00060	70495	1960	7	65.6
USGS	04112500	00060	70495	1960	8	50.3
USGS	04112500	00060	70495	1960	9	38.4
USGS	04112500	00060	70495	1960	10	42.1
USGS	04112500	00060	70495	1960	11	56.5
USGS	04112500	00060	70495	1960	12	41.8
USGS	04112500	00060	70495	1961	1	34.9
USGS	04112500	00060	70495	1961	2	57.8
USGS	04112500	00060	70495	1961	3	192.0
USGS	04112500	00060	70495	1961	4	380.2
USGS	04112500	00060	70495	1961	5	195.0
USGS	04112500	00060	70495	1961	6	75.2
USGS	04112500	00060	70495	1961	7	37.1
USGS	04112500	00060	70495	1961	8	72.3
USGS	04112500	00060	70495	1961	9	95.0
USGS	04112500	00060	70495	1961	10	66.1
USGS	04112500	00060	70495	1961	11	102.4
USGS	04112500	00060	70495	1961	12	109.0
USGS	04112500	00060	70495	1962	1	86.6
USGS	04112500	00060	70495	1962	2	110.1
USGS	04112500	00060	70495	1962	3	762.8
USGS	04112500	00060	70495	1962	4	218.2
USGS	04112500	00060	70495	1962	5	164.5
USGS	04112500	00060	70495	1962	6	90.2
USGS	04112500	00060	70495	1962	7	53.4
USGS	04112500	00060	70495	1962	8	28.2
USGS	04112500	00060	70495	1962	9	41.6
USGS	04112500	00060	70495	1962	10	48.6
USGS	04112500	00060	70495	1962	11	50.6
USGS	04112500	00060	70495	1962	12	42.1
USGS	04112500	00060	70495	1963	1	31.8
USGS	04112500	00060	70495	1963	2	31.2
USGS	04112500	00060	70495	1963	3	451.3
USGS	04112500	00060	70495	1963	4	139.8
USGS	04112500	00060	70495	1963	5	176.8
USGS	04112500	00060	70495	1963	6	148.1
USGS	04112500	00060	70495	1963	7	31.9
USGS	04112500	00060	70495	1963	8	20.7
USGS	04112500	00060	70495	1963	9	18.5
USGS	04112500	00060	70495	1963	10	15.9
USGS	04112500	00060	70495	1963	11	21.2
USGS	04112500	00060	70495	1963	12	20.5
USGS	04112500	00060	70495	1964	1	31.4
USGS	04112500	00060	70495	1964	2	34.6
USGS	04112500	00060	70495	1964	3	65.3
USGS	04112500	00060	70495	1964	4	114.0
USGS	04112500	00060	70495	1964	5	121.6
USGS	04112500	00060	70495	1964	6	36.8
USGS	04112500	00060	70495	1964	7	21.4
USGS	04112500	00060	70495	1964	8	20.9
USGS	04112500	00060	70495	1964	9	16.7
USGS	04112500	00060	70495	1964	10	17.8
USGS	04112500	00060	70495	1964	11	32.9
USGS	04112500	00060	70495	1964	12	46.0
USGS	04112500	00060	70495	1965	1	67.4
USGS	04112500	00060	70495	1965	2	446.6
USGS	04112500	00060	70495	1965	3	453.1
USGS	04112500	00060	70495	1965	4	588.0
USGS	04112500	00060	70495	1965	5	95.5
USGS	04112500	00060	70495	1965	6	50.4
USGS	04112500	00060	70495	1965	7	16.1
USGS	04112500	00060	70495	1965	8	18.4
USGS	04112500	00060	70495	1965	9	24.3
USGS	04112500	00060	70495	1965	10	27.9
USGS	04112500	00060	70495	1965	11	38.8
USGS	04112500	00060	70495	1965	12	148.2
USGS	04112500	00060	70495	1966	1	116.2
USGS	04112500	00060	70495	1966	2	121.6
USGS	04112500	00060	70495	1966	3	407.2
USGS	04112500	00060	70495	1966	4	288.8
USGS	04112500	00060	70495	1966	5	284.4
USGS	04112500	00060	70495	1966	6	89.0
USGS	04112500	00060	70495	1966	7	42.4
USGS	04112500	00060	70495	1966	8	41.2
USGS	04112500	00060	70495	1966	9	31.1
USGS	04112500	00060	70495	1966	10	31.4
USGS	04112500	00060	70495	1966	11	100.9
USGS	04112500	00060	70495	1966	12	273.2
USGS	04112500	00060	70495	1967	1	163.5
USGS	04112500	00060	70495	1967	2	240.8
USGS	04112500	00060	70495	1967	3	609.2
USGS	04112500	00060	70495	1967	4	523.1
USGS	04112500	00060	70495	1967	5	167.2
USGS	04112500	00060	70495	1967	6	122.6
USGS	04112500	00060	70495	1967	7	67.5
USGS	04112500	00060	70495	1967	8	39.1
USGS	04112500	00060	70495	1967	9	31.4
USGS	04112500	00060	70495	1967	10	68.4
USGS	04112500	00060	70495	1967	11	142.7
USGS	04112500	00060	70495	1967	12	353.1
USGS	04112500	00060	70495	1968	1	192.4
USGS	04112500	00060	70495	1968	2	550.9
USGS	04112500	00060	70495	1968	3	277.7
USGS	04112500	00060	70495	1968	4	297.0
USGS	04112500	00060	70495	1968	5	211.4
USGS	04112500	00060	70495	1968	6	627.2
USGS	04112500	00060	70495	1968	7	477.8
USGS	04112500	00060	70495	1968	8	176.7
USGS	04112500	00060	70495	1968	9	87.4
USGS	04112500	00060	70495	1968	10	69.7
USGS	04112500	00060	70495	1968	11	158.5
USGS	04112500	00060	70495	1968	12	266.4
USGS	04112500	00060	70495	1969	1	523.3
USGS	04112500	00060	70495	1969	2	305.8
USGS	04112500	00060	70495	1969	3	208.2
USGS	04112500	00060	70495	1969	4	630.4
USGS	04112500	00060	70495	1969	5	474.1
USGS	04112500	00060	70495	1969	6	229.7
USGS	04112500	00060	70495	1969	7	241.8
USGS	04112500	00060	70495	1969	8	68.2
USGS	04112500	00060	70495	1969	9	36.7
USGS	04112500	00060	70495	1969	10	46.0
USGS	04112500	00060	70495	1969	11	97.4
USGS	04112500	00060	70495	1969	12	72.4
USGS	04112500	00060	70495	1970	1	49.8
USGS	04112500	00060	70495	1970	2	92.5
USGS	04112500	00060	70495	1970	3	238.2
USGS	04112500	00060	70495	1970	4	562.0
USGS	04112500	00060	70495	1970	5	261.2
USGS	04112500	00060	70495	1970	6	278.0
USGS	04112500	00060	70495	1970	7	126.8
USGS	04112500	00060	70495	1970	8	50.7
USGS	04112500	00060	70495	1970	9	57.9
USGS	04112500	00060	70495	1970	10	103.9
USGS	04112500	00060	70495	1970	11	205.7
USGS	04112500	00060	70495	1970	12	201.6
USGS	04112500	00060	70495	1971	1	100.3
USGS	04112500	00060	70495	1971	2	625.3
USGS	04112500	00060	70495	1971	3	660.5
USGS	04112500	00060	70495	1971	4	259.2
USGS	04112500	00060	70495	1971	5	101.1
USGS	04112500	00060	70495	1971	6	54.4
USGS	04112500	00060	70495	1971	7	37.3
USGS	04112500	00060	70495	1971	8	19.0
