barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
10.3003125,0,0,0,30,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.5,,57020,(FFS),-1,1050,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,15,84,26776,0,0,Toyota,Tercel,N,false,0,0,0,0,0,0,0,Manual 4-spd,39,0,50,0,Subcompact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3003125,0,0,0,28,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.6,,3110,,-1,1050,0,Regular,Regular Gasoline,-1,-1,39,0,0,0,0,0,0,17,85,26828,0,0,Ford,Escort,N,false,0,0,0,0,0,0,0,Manual 4-spd,37,0,56,0,Compact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3003125,0,0,0,28,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.6,,3110,,-1,1050,0,Regular,Regular Gasoline,-1,-1,39,0,0,0,0,0,0,17,85,26853,0,0,Mercury,Lynx,N,false,0,0,0,0,0,0,0,Manual 4-spd,37,0,56,0,Compact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3003125,0,0,0,29,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.4,,1120,(FFS),-1,1050,0,Regular,Regular Gasoline,-1,-1,37,0,0,0,0,0,0,16,88,26901,13,13,Renault,Alliance/Encore,N,false,88,89,0,0,0,0,0,Manual 4-spd,38,0,52,0,Compact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3003125,0,0,0,30,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.5,,57025,(FFS) CA model,-1,1050,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,15,84,27870,0,0,Toyota,Tercel,N,false,0,0,0,0,0,0,0,Manual 4-spd,39,0,49,0,Subcompact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3003125,0,0,0,29,0,0,0,0,0,0,-1,-1,0,277.71875,32,0,0,0,0,0,0,4,1.4,,1170,(FFS/SPFI) CA model,-1,1050,0,Regular,Regular Gasoline,-1,-1,37,0,0,0,0,0,0,16,88,27976,13,13,Renault,Alliance/Encore,N,false,88,89,0,0,0,0,0,Manual 4-spd,38,0,52,0,Compact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3293243243,0,0,0,33,0,0,0,0,0,0,-1,-1,0,275.1351351351,37,0,0,0,0,0,0,4,1.7,,38027,(DIESEL) CA model,-1,900,0,Diesel,Diesel,-1,-1,42,0,0,0,0,0,0,16,82,27760,11,11,Nissan,Sentra,N,false,84,84,0,0,0,0,0,Manual 5-spd,44,0,60,0,Subcompact Cars,1984,2250,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3293243243,0,0,0,35,0,0,0,0,0,0,-1,-1,0,275.1351351351,37,0,0,0,0,0,0,4,1.6,,59027,(DIESEL) CA model,-1,900,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,0,0,27872,13,13,Volkswagen,Jetta,N,false,78,77,0,0,0,0,0,Manual 4-spd,46,0,58,0,Subcompact Cars,1984,2250,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.3293243243,0,0,0,33,0,0,0,0,0,0,-1,-1,0,275.1351351351,37,0,0,0,0,0,0,4,1.8,,57045,(DIESEL) CA model,-1,900,0,Diesel,Diesel,-1,-1,43,0,0,0,0,0,0,20,85,27989,0,13,Toyota,Corolla,N,false,0,87,0,0,0,0,0,Manual 5-spd,44,0,61,0,Compact Cars,1984,2250,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.8,,4111,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,42,0,0,0,0,0,0,9,78,26629,0,0,Chevrolet,Chevette,N,false,0,0,0,0,0,0,0,Manual 5-spd,43,0,60,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.7,,38020,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,16,82,26646,11,11,Nissan,Sentra,N,false,84,84,0,0,0,0,0,Manual 5-spd,43,0,59,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.8,,4111,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,42,0,0,0,0,0,0,9,78,26750,0,0,Pontiac,1000,N,false,0,0,0,0,0,0,0,Manual 5-spd,43,0,60,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.6,,59002,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,40,0,0,0,0,0,0,14,79,26787,0,0,Volkswagen,Rabbit,N,false,0,0,0,0,0,0,0,Manual 5-spd,44,0,57,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.8,,57040,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,20,85,26915,0,13,Toyota,Corolla,N,false,0,87,0,0,0,0,0,Manual 5-spd,43,0,59,0,Compact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.8,,4115,(DIESEL) CA model,-1,950,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,9,78,27744,0,0,Chevrolet,Chevette,N,false,0,0,0,0,0,0,0,Manual 5-spd,43,0,59,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.8,,4115,(DIESEL) CA model,-1,950,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,9,78,27846,0,0,Pontiac,1000,N,false,0,0,0,0,0,0,0,Manual 5-spd,43,0,59,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.61625,0,0,0,33,0,0,0,0,0,0,-1,-1,0,282.7777777778,36,0,0,0,0,0,0,4,1.7,,38027,(DIESEL) CA model,-1,950,0,Diesel,Diesel,-1,-1,41,0,0,0,0,0,0,0,0,28131,0,23,Nissan,Sentra Wagon,N,false,0,83,0,0,0,0,0,Manual 5-spd,43,0,59,0,Small Station Wagons,1984,2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.6325806452,0,0,0,28,0,0,0,0,0,0,-1,-1,0,286.6774193548,31,0,0,0,0,0,0,4,1.4,,49010,(FFS),-1,1050,0,Regular,Regular Gasoline,-1,-1,34,0,0,0,0,0,0,11,77,26659,0,0,Dodge,Colt,N,false,0,0,0,0,0,0,0,Manual 4-spd Doubled,37,0,48,0,Subcompact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.6325806452,0,0,0,28,0,0,0,0,0,0,-1,-1,0,286.6774193548,31,0,0,0,0,0,0,4,1.4,,49011,(FFS),-1,1050,0,Regular,Regular Gasoline,-1,-1,34,0,0,0,0,0,0,11,77,26717,0,0,Mitsubishi,Precis,N,false,0,0,0,0,0,0,0,Manual 4-spd Doubled,37,0,48,0,Subcompact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.6325806452,0,0,0,28,0,0,0,0,0,0,-1,-1,0,286.6774193548,31,0,0,0,0,0,0,4,1.4,,49010,(FFS),-1,1050,0,Regular,Regular Gasoline,-1,-1,34,0,0,0,0,0,0,11,77,26729,0,0,Plymouth,Colt,N,false,0,0,0,0,0,0,0,Manual 4-spd Doubled,37,0,48,0,Subcompact Cars,1984,1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.9195714286,0,0,0,33,0,0,0,0,0,0,-1,-1,0,290.8571428571,35,0,0,0,0,0,0,4,1.8,,29020,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,38,0,0,0,0,0,0,0,0,26692,10,10,Isuzu,I-Mark,N,false,76,79,0,0,0,0,0,Manual 4-spd,44,0,54,0,Subcompact Cars,1984,2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.9195714286,0,0,0,33,0,0,0,0,0,0,-1,-1,0,290.8571428571,35,0,0,0,0,0,0,4,1.6,,59022,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,37,0,0,0,0,0,0,0,0,26778,13,13,Volkswagen,Jetta,Y,false,78,77,0,0,0,0,0,Manual 5-spd,43,0,53,0,Subcompact Cars,1984,2000,,,,,Diesel,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.9195714286,0,0,0,32,0,0,0,0,0,0,-1,-1,0,290.8571428571,35,0,0,0,0,0,0,4,1.7,,38020,(DIESEL),-1,950,0,Diesel,Diesel,-1,-1,40,0,0,0,0,0,0,0,0,27093,0,23,Nissan,Sentra Wagon,N,false,0,83,0,0,0,0,0,Manual 5-spd,42,0,57,0,Small Station Wagons,1984,2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,28,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.5,,26020,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,0,0,26574,0,0,Honda,Civic CRX,N,false,0,0,0,0,0,0,0,Manual 5-spd,36,0,49,0,Two Seaters,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,38010,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,13,84,26641,10,0,Nissan,Pulsar/Pulsar-NX,N,false,79,0,0,0,0,0,0,Manual 5-spd,35,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,38010,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,16,82,26643,11,11,Nissan,Sentra,N,false,84,84,0,0,0,0,0,Manual 5-spd,35,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,26,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,2100,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,19,77,26655,0,0,Dodge,Charger,N,false,0,0,0,0,0,0,0,Manual 4-spd,34,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.5,,56020,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,15,86,26706,0,14,Mazda,GLC,N,false,0,85,0,0,0,0,0,Manual 5-spd,35,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,26,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,2100,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,19,77,26736,0,0,Plymouth,Turismo,N,false,0,0,0,0,0,0,0,Manual 4-spd,34,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,26,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,2100,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,16,85,26824,0,0,Dodge,Omni,N,false,0,0,0,0,0,0,0,Manual 4-spd,34,0,49,0,Compact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,26,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,2100,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,16,85,26891,0,0,Plymouth,Horizon,N,false,0,0,0,0,0,0,0,Manual 4-spd,34,0,49,0,Compact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,38010,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,0,0,27091,0,23,Nissan,Sentra Wagon,N,false,0,83,0,0,0,0,0,Manual 5-spd,35,0,49,0,Small Station Wagons,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,28,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.5,,26025,(FFS) CA model,-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,0,0,27694,0,0,Honda,Civic CRX,N,false,0,0,0,0,0,0,0,Manual 5-spd,36,0,49,0,Two Seaters,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333333,30,0,0,0,0,0,0,4,1.6,,38015,(FFS) CA model,-1,1100,0,Regular,Regular Gasoline,-1,-1,35,0,0,0,0,0,0,13,84,27756,10,0,Nissan,Pulsar/Pulsar-NX,N,false,79,0,0,0,0,0,0,Manual 5-spd,35,0,49,0,Subcompact Cars,1984,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
