barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
14.33086957,0,0,0,21,0,0,0,0,0,0,-1,-1,0,386.3913043,23,0,0,0,0,0,0,4,1.8,Front-Wheel Drive,26021,(FFS),-1,1450,0,Regular,Regular Gasoline,-1,-1,26,0,0,0,0,0,0,16,79,6443,0,11,Acura,Integra,Y,FALSE,0,85,0,0,0,0,0,Manual 5-spd,26.6667,0,36,0,Subcompact Cars,1990,-500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,2.7,Front-Wheel Drive,26061,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,6637,15,14,Acura,Legend,Y,FALSE,86,95,0,0,0,0,0,Manual 5-spd,21,0,30.7692,0,Compact Cars,1990,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,2.7,Front-Wheel Drive,10801,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,22,0,0,0,0,0,0,14,102,6639,0,12,Sterling,827,N,FALSE,0,103,0,0,0,0,0,Manual 5-spd,21,0,30,0,Compact Cars,1990,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,2618,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,6659,0,14,Chrysler,LeBaron,N,FALSE,0,89,0,0,0,0,0,Automatic 4-spd,21.1111,0,33.3333,0,Compact Cars,1990,-2000,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,18,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,4,2.5,Front-Wheel Drive,2531,(FFS/TRBO),-1,2100,0,Premium,Premium Gasoline,-1,-1,21,0,0,0,0,0,0,13,89,6666,0,0,Dodge,Shadow,N,FALSE,0,0,0,0,0,0,0,Automatic 3-spd,22,0,29,0,Compact Cars,1990,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,2.5,Front-Wheel Drive,57004,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,6694,0,13,Lexus,ES 250,N,FALSE,0,87,0,0,0,0,0,Automatic 4-spd,21,0,32,0,Compact Cars,1990,-2000,,2MODE 2LKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,2.5,Front-Wheel Drive,57004,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,6695,0,13,Lexus,ES 250,N,FALSE,0,87,0,0,0,0,0,Manual 5-spd,21.1111,0,33,0,Compact Cars,1990,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
27.4675,0,0,0,11,0,0,0,0,0,0,-1,-1,0,740.5833333,12,0,0,0,0,0,0,6,3.9,4-Wheel or All-Wheel Drive,57004,(FFS),-1,2800,0,Regular,Regular Gasoline,-1,-1,13,0,0,0,0,0,0,0,0,8540,0,0,Toyota,Land Cruiser Wagon 4WD,Y,FALSE,0,0,0,0,0,0,0,Automatic 4-spd,13,0,18,0,Special Purpose Vehicles,1991,-7250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
32.961,0,0,0,10,0,0,0,0,0,0,-1,-1,0,888.7,10,0,0,0,0,0,0,6,3,Rear-Wheel Drive,57015,(FFS),-1,3350,0,Regular,Regular Gasoline,-1,-1,10,0,0,0,0,0,0,0,0,8554,0,0,Toyota,Cab/Chassis 2WD,N,FALSE,0,0,0,0,0,0,0,Automatic 4-spd,12.2222,0,14,0,Special Purpose Vehicles,1991,-10000,,2MODE 2LKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
7.012978723,0,0,0,43,0,0,0,0,0,0,-1,-1,0,189.0851064,47,0,0,0,0,0,0,3,1,Front-Wheel Drive,54001,(FFS),-1,700,0,Regular,Regular Gasoline,-1,-1,52,0,0,0,0,0,0,10,79,8704,0,0,Geo,Metro XFI,Y,FALSE,0,0,0,0,0,0,0,Manual 5-spd,59.1568,0,74.6992,0,Subcompact Cars,1992,3250,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
7.665348837,0,0,0,39,0,0,0,0,0,0,-1,-1,0,206.6744186,43,0,0,0,0,0,0,4,1.5,Front-Wheel Drive,26002,(FFS),-1,750,0,Regular,Regular Gasoline,-1,-1,49,0,0,0,0,0,0,13,77,8719,0,0,Honda,Civic HB VX,Y,FALSE,0,0,0,0,0,0,0,Manual 5-spd,53,0,70,0,Subcompact Cars,1992,3000,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
8.24025,0,0,0,38,0,0,0,0,0,0,-1,-1,0,222.175,40,0,0,0,0,0,0,3,1,Front-Wheel Drive,54002,(FFS),-1,850,0,Regular,Regular Gasoline,-1,-1,44,0,0,0,0,0,0,10,82,8701,0,0,Geo,Metro,Y,FALSE,0,0,0,0,0,0,0,Manual 5-spd,50.7068,0,63.7096,0,Subcompact Cars,1992,2500,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
8.24025,0,0,0,38,0,0,0,0,0,0,-1,-1,0,222.175,40,0,0,0,0,0,0,3,1,Front-Wheel Drive,54003,(FFS),-1,850,0,Regular,Regular Gasoline,-1,-1,44,0,0,0,0,0,0,10,82,8703,0,0,Geo,Metro LSI,Y,FALSE,0,0,0,0,0,0,0,Manual 5-spd,50.7739,0,63.7304,0,Subcompact Cars,1992,2500,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
8.24025,0,0,0,36,0,0,0,0,0,0,-1,-1,0,222.175,40,0,0,0,0,0,0,4,1.5,Front-Wheel Drive,26002,(FFS),-1,850,0,Regular,Regular Gasoline,-1,-1,46,0,0,0,0,0,0,13,77,8720,0,0,Honda,Civic HB VX,Y,FALSE,0,0,0,0,0,0,0,Manual 5-spd,48.8889,0,66,0,Subcompact Cars,1992,2500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
8.24025,0,0,0,38,0,0,0,0,0,0,-1,-1,0,222.175,40,0,0,0,0,0,0,3,1,Front-Wheel Drive,54003,(FFS),-1,850,0,Regular,Regular Gasoline,-1,-1,44,0,0,0,0,0,0,10,79,8804,0,10,Suzuki,Swift,N,FALSE,0,83,0,0,0,0,0,Manual 5-spd,50.7739,0,63.7304,0,Subcompact Cars,1992,2500,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
8.673947368,0,0,0,35,0,0,0,0,0,0,-1,-1,0,233.8684211,38,0,0,0,0,0,0,4,1.5,Front-Wheel Drive,26003,(8-VALVE)  (FFS),-1,900,0,Regular,Regular Gasoline,-1,-1,43,0,0,0,0,0,0,13,77,8714,0,12,Honda,Civic,Y,FALSE,0,85,0,0,0,0,0,Manual 5-spd,47,0,61,0,Subcompact Cars,1992,2250,,SIL,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
10.987,0,0,0,27,0,0,0,0,0,0,-1,-1,0,296.2333333,30,0,0,0,0,0,0,4,1.5,Front-Wheel Drive,57003,(FFS),-1,1100,0,Regular,Regular Gasoline,-1,-1,33,0,0,0,0,0,0,0,0,8822,11,11,Toyota,Tercel,Y,FALSE,85,84,0,0,0,0,0,Manual 4-spd,35,0,47,0,Subcompact Cars,1992,1250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3,Rear-Wheel Drive,26060,(FFS),-1,2100,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,8556,0,0,Acura,NSX,N,FALSE,0,0,0,0,0,0,0,Automatic 4-spd,20,0,31,0,Two Seaters,1992,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3,Rear-Wheel Drive,26060,(FFS),-1,2100,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,8557,0,0,Acura,NSX,N,FALSE,0,0,0,0,0,0,0,Manual 5-spd,21,0,31,0,Two Seaters,1992,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,2.8,Front-Wheel Drive,59007,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,15,80,8827,0,0,Volkswagen,Corrado SLC,N,FALSE,0,0,0,0,0,0,0,Manual 5-spd,20,0,32,0,Subcompact Cars,1992,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3.2,Front-Wheel Drive,26070,(FFS),-1,2100,0,Premium,Premium Gasoline,-1,-1,22,0,0,0,0,0,0,0,0,8831,14,15,Acura,Legend,Y,FALSE,85,94,0,0,0,0,0,Automatic 4-spd,21,0,30.7692,0,Compact Cars,1992,-3750,,CLKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3.2,Front-Wheel Drive,26070,(FFS),-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,8832,14,15,Acura,Legend,N,FALSE,85,94,0,0,0,0,0,Manual 5-spd,20,0,33,0,Compact Cars,1992,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,9001,164/164L   (FFS)      (MPFI),-1,2100,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,8836,0,15,Alfa Romeo,164,N,FALSE,0,88,0,0,0,0,0,Manual 5-spd,20,0,35,0,Compact Cars,1992,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.34789474,0,0,0,17,0,0,0,0,0,0,-1,-1,0,467.7368421,19,0,0,0,0,0,0,6,3,Front-Wheel Drive,57007,(FFS),-1,1750,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,8903,0,14,Lexus,ES 300,N,FALSE,0,92,0,0,0,0,0,Manual 5-spd,21,0,33,0,Compact Cars,1992,-2000,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.31166667,0,0,0,16,0,0,0,0,0,0,-1,-1,0,493.7222222,18,0,0,0,0,0,0,6,3,Rear-Wheel Drive,57010,(FFS),-1,2250,0,Premium,Premium Gasoline,-1,-1,20,0,0,0,0,0,0,0,0,8737,9,0,Lexus,SC 300/SC 400,N,FALSE,85,0,0,0,0,0,0,Automatic 4-spd,20,0,28,0,Subcompact Cars,1992,-4500,,2MODE 2LKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.31166667,0,0,0,16,0,0,0,0,0,0,-1,-1,0,493.7222222,18,0,0,0,0,0,0,6,3,Rear-Wheel Drive,57016,(FFS),-1,2250,0,Premium,Premium Gasoline,-1,-1,21,0,0,0,0,0,0,0,0,8738,9,0,Lexus,SC 300/SC 400,Y,FALSE,85,0,0,0,0,0,0,Manual 5-spd,20,0,29,0,Subcompact Cars,1992,-4500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
18.31166667,0,0,0,16,0,0,0,0,0,0,-1,-1,0,493.7222222,18,0,0,0,0,0,0,8,4,Rear-Wheel Drive,57002,(FFS),-1,2250,0,Premium,Premium Gasoline,-1,-1,20,0,0,0,0,0,0,0,0,8739,9,0,Lexus,SC 300/SC 400,Y,FALSE,85,0,0,0,0,0,0,Automatic 4-spd,20,0,28.2051,0,Subcompact Cars,1992,-4500,,2MODE 2LKUP,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
