barrels08,barrelsA08,charge120,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,combinedCD,combinedUF,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,guzzler,trans_dscr,tCharger,sCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
16.4805,4.994,0,0,18,0,13,0,0,0,0,-1,-1,413.4666666667,444.35,20,0,15,0,0,0,0,6,3,All-Wheel Drive,80,FFV,-1,1650,1850,Gasoline or E85,Regular Gasoline,-1,-1,26,0,19,0,0,0,0,0,0,30369,0,16,Ford,Fusion AWD FFV,N,false,0,101,0,0,0,0,0,Automatic (S6),21.9472,15.9486,35.6814,25.8996,Midsize Cars,2011,-1500,,,,,FFV,E85,250,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,4.994,0,0,18,0,13,0,0,0,0,-1,-1,413.4666666667,444.35,20,0,15,0,0,0,0,6,3,All-Wheel Drive,180,FFV,-1,1650,1850,Gasoline or E85,Regular Gasoline,-1,-1,26,0,19,0,0,0,0,0,0,30372,0,16,Mercury,Milan AWD FFV,N,false,0,100,0,0,0,0,0,Automatic (S6),21.9472,15.9486,35.6814,25.8996,Midsize Cars,2011,-1500,,,,,FFV,E85,250,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.6,Front-Wheel Drive,38,SIDI,-1,1650,0,Regular,Regular Gasoline,-1,-1,27,0,0,0,0,0,0,0,0,30381,0,16,Buick,LaCrosse,Y,false,0,100,0,0,0,0,0,Automatic (S6),21.0527,0,37.4874,0,Midsize Cars,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.6,Front-Wheel Drive,68,,-1,1650,0,Regular,Regular Gasoline,-1,-1,26,0,0,0,0,0,0,0,0,30384,0,16,Chevrolet,Malibu,N,false,0,95,0,0,0,0,0,Automatic (S6),21.0858,0,35.7384,0,Midsize Cars,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,16,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.6,All-Wheel Drive,85,SIDI,-1,1650,0,Regular,Regular Gasoline,-1,-1,26,0,0,0,0,0,0,0,0,30385,0,16,Buick,LaCrosse AWD,N,false,0,100,0,0,0,0,0,Automatic (S6),20.5,0,36.1,0,Midsize Cars,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,8,4.6,Rear-Wheel Drive,12,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30414,0,16,Hyundai,Genesis,Y,false,0,109,0,0,0,0,0,Automatic 6-spd,20.9,0,34.4,0,Large Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,4,2,All-Wheel Drive,125,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,14,95,30437,0,0,Mitsubishi,Lancer Sportback,N,false,0,0,0,0,0,0,0,Auto(AM6),21.9,0,34.9,0,Small Station Wagons,2011,-3250,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,Front-Wheel Drive,150,,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30500,0,0,Ford,Edge FWD,N,false,0,0,0,0,0,0,0,Automatic (S6),23.3,0,35.8,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3,Front-Wheel Drive,122,SIDI,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30504,0,0,Cadillac,SRX 2WD,Y,false,0,0,0,0,0,0,0,Automatic (S6),22.1,0,34.4,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,17.8282,0,0,0,0,0,-1,-1,0,444.35,20,19.7885,0,0,0,0,0,6,3.2,All-Wheel Drive,15,SIDI,-1,2000,0,Premium,Premium Gasoline,-1,-1,23,22.8606,0,0,0,0,0,0,0,30539,0,0,Audi,Q5,N,false,0,0,0,0,0,0,0,Automatic (S6),22.7,0,30.7,0,Sport Utility Vehicle - 4WD,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,All-Wheel Drive,45,,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30547,0,0,Ford,Edge AWD,Y,false,0,0,0,0,0,0,0,Automatic (S6),22,0,34.7,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.2,All-Wheel Drive,42,,-1,1650,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30583,0,37,Volvo,XC70 AWD,N,false,0,98,0,0,0,0,0,Automatic (S6),22.2442,0,33.3068,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.2,All-Wheel Drive,43,,-1,1650,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30584,0,34,Volvo,XC60 AWD,N,false,0,99,0,0,0,0,0,Automatic (S6),22.2442,0,33.3068,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,All-Wheel Drive,34,SIDI,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30609,0,11,Lexus,IS 350 AWD,N,false,0,88,0,0,0,0,0,Automatic (S6),22.3982,0,34.7494,0,Subcompact Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,4.994,0,0,18,0,13,0,0,0,0,-1,-1,413.4666666667,444.35,20,0,15,0,0,0,0,6,3,4-Wheel Drive,26,FFV,-1,2000,1850,Premium or E85,Premium Gasoline,-1,-1,25,0,19,0,0,0,0,0,0,30634,0,12,Mercedes-Benz,C300 4matic,N,false,0,88,0,0,0,0,0,Automatic 7-spd,22.1,16,34.9,25.6,Compact Cars,2011,-3250,,,,,FFV,E85,330,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,All-Wheel Drive,28,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30658,0,13,Acura,TL 4WD,N,false,0,98,0,0,0,0,0,Manual 6-spd,21.9,0,34.4,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,All-Wheel Drive,29,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30659,0,13,Acura,TL 4WD,N,false,0,98,0,0,0,0,0,Automatic (S5),21.2,0,34.3,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,All-Wheel Drive,32,SIDI,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30664,0,13,Lexus,GS 350 AWD,N,false,0,98,0,0,0,0,0,Automatic (S6),22.3982,0,34.7494,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,8,4.6,Rear-Wheel Drive,35,SIDI,-1,2000,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30665,0,13,Lexus,GS 460,N,false,0,98,0,0,0,0,0,Automatic (S8),21.0489,0,34.0499,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Rear-Wheel Drive,15,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30667,0,14,Mercedes-Benz,E350,N,false,0,97,0,0,0,0,0,Automatic 7-spd,21.583,0,34.5993,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Mar 04 00:00:00 EST 2014,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,45,,-1,1650,0,Regular,Regular Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30766,0,0,Toyota,Highlander 2WD,Y,false,0,0,0,0,0,0,0,Automatic (S5),22.4,0,33.6,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,5.3507142857,0,0,18,0,13,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3,All-Wheel Drive,175,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,17,0,0,0,0,0,0,30778,0,0,Ford,Escape 4WD FFV,Y,false,0,0,0,0,0,0,0,Automatic 6-spd,22.7501,16.1336,31.6053,23.3296,Sport Utility Vehicle - 4WD,2011,-1500,,,,,FFV,E85,250,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,5.3507142857,0,0,18,0,13,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3,All-Wheel Drive,179,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,17,0,0,0,0,0,0,30796,0,0,Mazda,Tribute 4WD FFV,N,false,0,0,0,0,0,0,0,Automatic 6-spd,22.7,16.1,31.8,23.5,Sport Utility Vehicle - 4WD,2011,-1500,,,,,FFV,E85,250,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,5.3507142857,0,0,18,0,13,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3,All-Wheel Drive,177,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,23,0,17,0,0,0,0,0,0,30808,0,0,Mercury,Mariner 4WD FFV,N,false,0,0,0,0,0,0,0,Automatic 6-spd,22.7501,16.1336,31.6053,23.3296,Sport Utility Vehicle - 4WD,2011,-1500,,,,,FFV,E85,250,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,19,18.6,0,0,0,0,0,-1,-1,0,444.35,20,20.3,0,0,0,0,0,4,2.4,4-Wheel Drive,94,,-1,1650,0,Regular,Regular Gasoline,-1,-1,23,22.9,0,0,0,0,0,0,0,30822,0,0,Suzuki,Grand Vitara 4WD,N,false,0,0,0,0,0,0,0,Automatic 4-spd,23.4214,0,32.2765,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,22.2002,0,0,0,0,0,-1,-1,0,444.35,20,26.6154,0,0,0,0,0,6,3.7,All-Wheel Drive,53,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,35.1628,0,0,0,0,0,0,0,30838,7,0,Infiniti,G37x Coupe,N,false,85,0,0,0,0,0,0,Automatic (S7),22.2002,0,35.1628,0,Subcompact Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Thu Feb 20 00:00:00 EST 2014,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,All-Wheel Drive,30,,-1,2000,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30850,0,14,Acura,RL,Y,false,0,99,0,0,0,0,0,Automatic (S6),21.5,0,33.6,0,Midsize Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,19,18.5231,0,0,0,0,0,-1,-1,0,444.35,20,20.4141,0,0,0,0,0,8,5,All-Wheel Drive,41,SIDI,-1,2000,0,Premium,Premium Gasoline,-1,-1,23,23.3243,0,0,0,0,0,0,0,30860,0,10,Lexus,LS 600h L,N,false,0,102,0,0,0,0,0,Auto(AV-S8),24.7,0,30.3,0,Midsize Cars,2011,-3250,,,,,Hybrid,,,288V Ni-MH,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,Y,0,0,0
16.4805,0,0,0,18,17.9,0,0,0,0,0,-1,-1,0,444.35,20,20.0827,0,0,0,0,0,4,2.3,Front-Wheel Drive,17,,-1,2000,0,Premium,Premium Gasoline,-1,-1,24,23.6,0,0,0,0,0,0,0,30894,0,0,Mazda,CX-7 2WD,N,false,0,0,0,0,0,0,0,Automatic (S6),22.5,0,34.7,0,Sport Utility Vehicle - 2WD,2011,-3250,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,4,2.4,All-Wheel Drive,38,,-1,1650,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,30903,0,0,Honda,Element 4WD,N,false,0,0,0,0,0,0,0,Manual 5-spd,23.2,0,31.3,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,All-Wheel Drive,50,,-1,2000,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30906,0,0,Lexus,RX 350 AWD,Y,false,0,0,0,0,0,0,0,Automatic (S6),22.7,0,34.1,0,Sport Utility Vehicle - 4WD,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,2.8,All-Wheel Drive,188,,-1,1650,0,Regular,Regular Gasoline,-1,-1,27,0,0,0,0,0,0,0,0,30941,0,0,Saab,9-5 Sedan AWD,N,false,0,0,0,0,0,0,0,Automatic (S6),20.9,0,37.6,0,Midsize Cars,2011,-1500,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Rear-Wheel Drive,46,,-1,2000,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,30945,0,19,Infiniti,EX35,N,false,0,92,0,0,0,0,0,Automatic (S7),21.6,0,34,0,Small Station Wagons,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,91,,-1,1650,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,30955,0,0,Nissan,Murano FWD,Y,false,0,0,0,0,0,0,0,Automatic (variable gear ratios),23.1186,0,32.7006,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,All-Wheel Drive,92,,-1,1650,0,Regular,Regular Gasoline,-1,-1,23,0,0,0,0,0,0,0,0,30963,0,0,Nissan,Murano AWD,Y,false,0,0,0,0,0,0,0,Automatic (variable gear ratios),22.4725,0,32.6575,0,Sport Utility Vehicle - 4WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,Rear-Wheel Drive,59,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30984,4,0,Nissan,370Z Roadster,N,false,52,0,0,0,0,0,0,Manual 6-spd,22.2,0,34.9,0,Two Seaters,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.7,Rear-Wheel Drive,54,,-1,2000,0,Premium,Premium Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,30985,10,0,Infiniti,G37 Convertible,N,false,78,0,0,0,0,0,0,Automatic (S7),21.7073,0,35.2192,0,Subcompact Cars,2011,-3250,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,17.1467,0,0,0,0,0,-1,-1,0,444.35,20,20.4709,0,0,0,0,0,4,2,All-Wheel Drive,160,,-1,1650,0,Regular,Regular Gasoline,-1,-1,27,26.8276,0,0,0,0,0,0,0,31005,0,15,Saab,9-3 Sedan AWD,N,false,0,90,0,0,0,0,0,Automatic (S6),21.4398,0,37.5108,0,Compact Cars,2011,-1500,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Thu Feb 20 00:00:00 EST 2014,,0,0,0
16.4805,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3.6,Front-Wheel Drive,540,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,31045,0,0,Chrysler,Town and Country,Y,false,0,0,0,0,0,0,0,Automatic 6-spd,21.4,15.1,35,24.8,Minivan - 2WD,2011,-1500,,,,,FFV,E85,280,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3.6,Front-Wheel Drive,541,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,31046,0,0,Dodge,Grand Caravan,Y,false,0,0,0,0,0,0,0,Automatic 6-spd,21.4,15.1,35,24.8,Minivan - 2WD,2011,-1500,,,,,FFV,E85,280,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,5.3507142857,0,0,17,0,12,0,0,0,0,-1,-1,443,444.35,20,0,14,0,0,0,0,6,3.6,Front-Wheel Drive,542,FFV,-1,1650,2000,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,31047,0,0,Volkswagen,Routan,Y,false,0,0,0,0,0,0,0,Automatic 6-spd,21.4,15.1,35,24.8,Minivan - 2WD,2011,-1500,,,,,FFV,E85,280,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,4.994,0,0,17,0,13,0,0,0,0,-1,-1,413.4666666667,444.35,20,0,15,0,0,0,0,6,3.6,Front-Wheel Drive,531,FFV,-1,1650,1850,Gasoline or E85,Regular Gasoline,-1,-1,25,0,18,0,0,0,0,0,0,31051,0,0,Dodge,Journey FWD,Y,false,0,0,0,0,0,0,0,Automatic 6-spd,20.8,15.4,35.5,25.5,Sport Utility Vehicle - 2WD,2011,-1500,,,,,FFV,E85,300,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,226,,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,31052,0,0,Ford,Explorer FWD,N,false,0,0,0,0,0,0,0,Automatic 6-spd,21.8706,0,34.763,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3.5,Front-Wheel Drive,335,,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,31053,0,0,Ford,Explorer FWD,Y,false,0,0,0,0,0,0,0,Automatic (S6),21.8728,0,34.7675,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
16.4805,0,0,0,17,17.1467,0,0,0,0,0,-1,-1,0,444.35,20,20.4709,0,0,0,0,0,4,2,All-Wheel Drive,157,,-1,1650,0,Regular,Regular Gasoline,-1,-1,27,26.8276,0,0,0,0,0,0,0,31551,0,30,Saab,9-3X SportCombi AWD,N,false,0,96,0,0,0,0,0,Automatic (S6),21.4398,0,37.5108,0,Small Station Wagons,2011,-1500,,,T,,,,,,SAX,,0,,Tue Jan 01 00:00:00 EST 2013,Fri Mar 21 00:00:00 EDT 2014,,0,0,0
16.4805,0,0,0,18,0,0,0,0,0,0,-1,-1,0,444.35,20,0,0,0,0,0,0,6,3,Front-Wheel Drive,5,SIDI,-1,1650,0,Regular,Regular Gasoline,-1,-1,25,0,0,0,0,0,0,0,0,31555,0,0,Saab,9-4X FWD,N,false,0,0,0,0,0,0,0,Automatic (S6),22.1,0,34.4,0,Sport Utility Vehicle - 2WD,2011,-1500,,,,,,,,,GMX,,0,,Tue Jan 01 00:00:00 EST 2013,Wed Jun 25 00:00:00 EDT 2014,,0,0,0
16.4805,0,0,0,17,17.3554,0,0,0,0,0,-1,-1,0,444.35,20,20.2817,0,0,0,0,0,6,3.5,Rear-Wheel Drive,4,,-1,2000,0,Premium,Premium Gasoline,-1,-1,26,25.5463,0,0,0,0,0,0,0,34741,2,2,Lotus,Evora,N,false,48,48,0,0,0,0,0,Manual 6-spd,20.8,0,33.8,0,Minicompact Cars,2011,-3250,,,,S,,,,,LTX,,0,,Mon Feb 17 00:00:00 EST 2014,Mon Feb 17 00:00:00 EST 2014,N,0,0,0
17.3478947368,0,0,0,17,16.8008,0,0,0,0,0,-1,-1,0,467.7368421053,19,19.3058,0,0,0,0,0,6,3,Rear-Wheel Drive,436,SIDI,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,23.608,0,0,0,0,0,0,0,29958,0,0,BMW,Z4 sDrive35i,N,false,0,0,0,0,0,0,0,Automatic (S7),20.9822,0,32.8579,0,Two Seaters,2011,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Mon Feb 17 00:00:00 EST 2014,,0,0,0
17.3478947368,0,0,0,17,16.8008,0,0,0,0,0,-1,-1,0,467.7368421053,19,19.3058,0,0,0,0,0,6,3,Rear-Wheel Drive,438,SIDI,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,23.608,0,0,0,0,0,0,0,29959,0,0,BMW,Z4 sDrive35is,N,false,0,0,0,0,0,0,0,Automatic (S7),20.9822,0,32.8579,0,Two Seaters,2011,-3750,,,T,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Mon Feb 17 00:00:00 EST 2014,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,8,5,Rear-Wheel Drive,4,SIDI,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,29976,10,0,Jaguar,XK,N,false,74,0,0,0,0,0,0,Automatic (S6),19.7312,0,32.921,0,Minicompact Cars,2011,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
17.3478947368,0,0,0,16,0,0,0,0,0,0,-1,-1,0,467.7368421053,19,0,0,0,0,0,0,6,3.8,Front-Wheel Drive,324,,-1,2100,0,Premium,Premium Gasoline,-1,-1,24,0,0,0,0,0,0,0,0,29980,5,0,Mitsubishi,Eclipse Spyder,N,false,76,0,0,0,0,0,0,Automatic (S5),20.2,0,33.3,0,Minicompact Cars,2011,-3750,,,,,,,,,,,0,,Tue Jan 01 00:00:00 EST 2013,Tue Jan 01 00:00:00 EST 2013,,0,0,0
